"","sample","latitude","longitude","Class","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"230","PR_20150526_052058_370_FC16",-33.5794905,115.2277555,"Unconsolidated",-21.1790676116943,0.210827509886352,0.210827509886352,39.6421206431638,39.6421206431638,-0.00655770301818848,0.0274665355682373,0.101833343505859,1
"2311","PR_20150526_052108_875_FC16",-33.5795149,115.2278721,"Unconsolidated",-21.2019309997559,0.200898219243696,0.200898219243696,39.8586029114122,39.8586029114122,-0.00647234916687012,0.0264408588409424,0.101966857910156,1
"232","PR_20150526_052119_380_FC16",-33.5795394,115.2279899,"Unconsolidated",-21.2218036651611,0.187576176959631,0.187576176959631,34.5487242976292,34.5487242976292,-0.00544834136962891,0.0247745513916016,0.0971755981445312,1
"233","PR_20150526_052129_886_FC16",-33.5795629,115.2281066,"Unconsolidated",-21.2070255279541,0.204688908515891,0.204688908515891,29.8154211622161,29.8154211622161,-0.00191020965576172,0.0274038314819336,0.0989341735839844,1
"2341","PR_20150526_052140_392_FC16",-33.579614,115.2281808,"Unconsolidated",-21.2250900268555,0.195533729736735,0.195533729736735,37.1617962857889,37.1617962857889,1.07288360595703e-05,0.0254762172698975,0.101503372192383,1
"235","PR_20150526_052150_898_FC16",-33.5796999,115.2281201,"Unconsolidated",-21.1723976135254,0.265224702807117,0.265224702807117,30.2839162153772,30.2839162153772,-0.00307273864746094,0.035851001739502,0.12578010559082,1
"236","PR_20150526_052201_403_FC16",-33.5798103,115.2280973,"Unconsolidated",-21.1273422241211,0.318032258410572,0.318032258410572,30.9613837426385,30.9613837426385,-0.000747442245483398,0.0426652431488037,0.149690628051758,1
"237","PR_20150526_052211_908_FC16",-33.5799151,115.2280659,"Unconsolidated",-21.075855255127,0.316970895821293,0.316970895821293,33.6442122918024,33.6442122918024,0.00629734992980957,0.042067289352417,0.145326614379883,1
"238","PR_20150526_052222_412_FC16",-33.5800166,115.2280332,"Unconsolidated",-20.9948234558105,0.0556802411725473,0.0556802411725473,8.30780043921114,8.30780043921114,0.0118505954742432,0.012282133102417,0.0378360748291016,1
"239","PR_20150526_052232_917_FC16",-33.5801155,115.2280024,"Unconsolidated",-20.9944915771484,0.0353419664215296,0.0353419664215296,283.381636279719,283.381636279719,0.00408577919006348,0.00711703300476074,0.0241718292236328,16
"2401","PR_20150526_052243_422_FC16",-33.5802125,115.2279696,"Unconsolidated",-20.9968776702881,0.0660996280158225,0.0660996280158225,288.752483938498,288.752483938498,-0.00310587882995605,0.00864624977111816,0.0350265502929688,16
"2411","PR_20150526_052253_928_FC16",-33.5803103,115.2279462,"Unconsolidated",-20.9992637634277,0.0861304856617622,0.0861304856617622,14.4529687928504,14.4529687928504,-0.0108449459075928,0.0141818523406982,0.0486030578613281,64
"242","PR_20150526_052304_434_FC16",-33.5804057,115.2279174,"Unconsolidated",-20.9804458618164,0.133907816617148,0.133907816617148,24.6306902336989,24.6306902336989,-0.00971579551696777,0.0189073085784912,0.0684375762939453,64
"243","PR_20150526_052314_941_FC16",-33.5805003,115.2278885,"Unconsolidated",-20.9594287872314,0.15135822329732,0.15135822329732,29.054464576179,29.054464576179,-0.0113940238952637,0.0218696594238281,0.0762920379638672,64
"244","PR_20150526_052325_448_FC16",-33.5805948,115.2278603,"Unconsolidated",-20.9404220581055,0.168602982293101,0.168602982293101,25.5106764285153,25.5106764285153,-0.0194141864776611,0.0286028385162354,0.0831756591796875,64
"24510","PR_20150526_052335_955_FC16",-33.5806926,115.2278357,"Unconsolidated",-20.8762531280518,0.273395550066735,0.273395550066735,48.1313194195634,48.1313194195634,-0.00350499153137207,0.0353119373321533,0.128467559814453,1
"24610","PR_20150526_052346_462_FC16",-33.5807891,115.227806,"Unconsolidated",-20.8409004211426,0.18939556543658,0.18939556543658,56.151280310349,56.151280310349,0.0109190940856934,0.0247998237609863,0.099456787109375,1
"247","PR_20150526_052356_968_FC16",-33.5808848,115.2277707,"Seagrasses",-20.8396415710449,0.105253152306122,0.105253152306122,78.5814446177455,78.5814446177455,-0.00327730178833008,0.0151100158691406,0.058258056640625,1
"248","PR_20150526_052407_475_FC16",-33.5808964,115.2276821,"Unconsolidated",-20.8227691650391,0.1122439484835,0.1122439484835,69.1071220602172,69.1071220602172,-0.00419282913208008,0.0177631378173828,0.0676059722900391,1
"249","PR_20150526_052417_982_FC16",-33.5808475,115.2275722,"Unconsolidated",-20.806116104126,0.171355683172566,0.171355683172566,41.4115128514637,41.4115128514637,-0.00858807563781738,0.0229008197784424,0.0842704772949219,1
"250","PR_20150526_052428_489_FC16",-33.5808123,115.2274504,"Unconsolidated",-20.8148097991943,0.149701701408555,0.149701701408555,22.9267047440644,22.9267047440644,-0.00472140312194824,0.0197641849517822,0.0609073638916016,1
"25110","PR_20150526_052438_996_FC16",-33.5807793,115.2273335,"Unconsolidated",-20.805419921875,0.151755406568179,0.151755406568179,2.1889661993059,2.1889661993059,0.000281095504760742,0.0211341381072998,0.0590400695800781,1
"25210","PR_20150526_052449_502_FC16",-33.5807478,115.2272192,"Unconsolidated",-20.8085670471191,0.143142537585043,0.143142537585043,359.321419578154,359.321419578154,-0.00510311126708984,0.0199294090270996,0.0572910308837891,64
"253","PR_20150526_052500_008_FC16",-33.5807159,115.2271056,"Unconsolidated",-20.827465057373,0.1253088324219,0.1253088324219,20.0873332774832,20.0873332774832,-0.00492691993713379,0.0171911716461182,0.059295654296875,1
"254","PR_20150526_052510_514_FC16",-33.5806807,115.2269927,"Unconsolidated",-20.8169021606445,0.149115907665805,0.149115907665805,32.6321081411599,32.6321081411599,-0.00527524948120117,0.0199751853942871,0.0732707977294922,1
"25510","PR_20150526_052521_019_FC16",-33.5806455,115.2268808,"Unconsolidated",-20.7998065948486,0.184029966241716,0.184029966241716,37.7858170600084,37.7858170600084,-0.00484061241149902,0.0242421627044678,0.0890159606933594,1
"256","PR_20150526_052531_525_FC16",-33.5806134,115.2267688,"Unconsolidated",-20.805139541626,0.183735089275252,0.183735089275252,20.0025048196128,20.0025048196128,0.00315642356872559,0.0254261493682861,0.0812854766845703,1
"257","PR_20150526_052542_030_FC16",-33.5805807,115.2266576,"Unconsolidated",-20.7886695861816,0.23487430346226,0.23487430346226,354.043622527946,354.043622527946,0.0114259719848633,0.0328845977783203,0.0963840484619141,16
"25810","PR_20150526_052552_535_FC16",-33.5805484,115.2265462,"Unconsolidated",-20.8043079376221,0.211908347047084,0.211908347047084,341.8389486459,341.8389486459,-0.000520229339599609,0.0292253494262695,0.0963840484619141,16
"25910","PR_20150526_052603_041_FC16",-33.5805154,115.2264344,"Unconsolidated",-20.8401222229004,0.179763585613012,0.179763585613012,29.8242998611975,29.8242998611975,-0.0103585720062256,0.027080774307251,0.0880470275878906,1
"260","PR_20150526_052613_547_FC16",-33.5804813,115.22632,"Unconsolidated",-20.8128547668457,0.236257385807415,0.236257385807415,59.0547715467782,59.0547715467782,-0.00741100311279297,0.031407356262207,0.114240646362305,1
"2616","PR_20150526_052624_054_FC16",-33.5804481,115.226205,"Unconsolidated",-20.7882270812988,0.272073032825261,0.272073032825261,66.2453617805439,66.2453617805439,-0.002349853515625,0.0373120307922363,0.123346328735352,1
"2621","PR_20150526_052634_561_FC16",-33.5804159,115.2260892,"Unconsolidated",-20.7419662475586,0.27300424826877,0.27300424826877,62.5909949962968,62.5909949962968,0.00263547897338867,0.0371685028076172,0.125377655029297,1
"2631","PR_20150526_052645_068_FC16",-33.5803833,115.2259752,"Unconsolidated",-20.7016296386719,0.253585230872522,0.253585230872522,56.9409971819379,56.9409971819379,0.00348997116088867,0.033353328704834,0.121847152709961,1
"2641","PR_20150526_052655_575_FC16",-33.5803499,115.2258619,"Unconsolidated",-20.6979084014893,0.215022682646964,0.215022682646964,36.7001866064959,36.7001866064959,0.00345849990844727,0.0289740562438965,0.106239318847656,1
"265","PR_20150526_052706_083_FC16",-33.5803146,115.2257505,"Unconsolidated",-20.6833610534668,0.212145457513105,0.212145457513105,11.273523738748,11.273523738748,0.00345301628112793,0.0292494297027588,0.0840415954589844,1
"266","PR_20150526_052716_591_FC16",-33.5803117,115.2256517,"Unconsolidated",-20.6806507110596,0.244964175546968,0.244964175546968,1.48221025680771,1.48221025680771,0.000866174697875977,0.03328537940979,0.099945068359375,1
"2671","PR_20150526_052727_099_FC16",-33.5803899,115.2256433,"Unconsolidated",-20.6413059234619,0.219244140668973,0.219244140668973,7.06280064243374,7.06280064243374,-0.000266313552856445,0.0292494297027588,0.0841312408447266,1
"268","PR_20150526_052737_607_FC16",-33.5804962,115.2256335,"Unconsolidated",-20.6030349731445,0.182886456191792,0.182886456191792,14.1661294159383,14.1661294159383,0.0050806999206543,0.024205207824707,0.0790863037109375,1
"2691","PR_20150526_052748_115_FC16",-33.5805991,115.2255972,"Unconsolidated",-20.5768127441406,0.142972810610206,0.142972810610206,40.4539754149107,40.4539754149107,0.00710248947143555,0.0226020812988281,0.0711536407470703,1
"270","PR_20150526_052758_622_FC16",-33.5807033,115.2255691,"Unconsolidated",-20.5392665863037,0.233699647671444,0.233699647671444,51.5156176385384,51.5156176385384,-0.00351381301879883,0.0317354202270508,0.118961334228516,1
"2711","PR_20150526_052809_130_FC16",-33.5808058,115.2255418,"Unconsolidated",-20.5168590545654,0.311063548009679,0.311063548009679,61.50725665243,61.50725665243,-0.0083005428314209,0.0413057804107666,0.148149490356445,1
"272","PR_20150526_052819_636_FC16",-33.5809042,115.2255061,"Unconsolidated",-20.4920387268066,0.39970446924801,0.39970446924801,56.4943430566671,56.4943430566671,-0.0190401077270508,0.0529789924621582,0.192842483520508,1
"273","PR_20150526_052830_142_FC16",-33.5810031,115.2254695,"Seagrasses",-20.2343502044678,0.779158533908922,0.779158533908922,58.3602139863607,58.3602139863607,0.0499577522277832,0.116661548614502,0.339149475097656,1
"274","PR_20150526_052841_149_FC16",-33.5811078,115.2254361,"Unconsolidated",-20.2063751220703,0.754281797249672,0.754281797249672,108.303485425452,108.303485425452,0.0663790702819824,0.112101554870605,0.327226638793945,1
"2751","PR_20150526_052851_654_FC16",-33.5812052,115.225402,"Unconsolidated",-20.3283729553223,0.87644185175343,0.87644185175343,137.065370326226,137.065370326226,0.00299382209777832,0.118632555007935,0.395957946777344,1
"276","PR_20150526_052902_162_FC16",-33.5813032,115.2253673,"Unconsolidated",-20.4539432525635,0.685383144177926,0.685383144177926,145.276115623792,145.276115623792,-0.0284068584442139,0.0895817279815674,0.339792251586914,1
"277","PR_20150526_052912_669_FC16",-33.581405,115.2253401,"Unconsolidated",-20.4834899902344,0.582067469792872,0.582067469792872,149.596272935777,149.596272935777,-0.0233683586120605,0.0791335105895996,0.298675537109375,1
"2781","PR_20150526_052923_175_FC16",-33.5815018,115.2253079,"Unconsolidated",-20.5335102081299,0.312306488822648,0.312306488822648,157.467849735177,157.467849735177,0.00117754936218262,0.0422823429107666,0.152883529663086,1
"279","PR_20150526_052933_682_FC16",-33.5815997,115.2252688,"Seagrasses",-20.5825214385986,0.141416183577708,0.141416183577708,174.502810742242,174.502810742242,-0.0124187469482422,0.0186328887939453,0.0674324035644531,8
"2801","PR_20150526_052944_190_FC16",-33.5816758,115.2252971,"Unconsolidated",-20.5910167694092,0.0529899235712696,0.0529899235712696,234.184710029703,234.184710029703,-0.00417232513427734,0.00949668884277344,0.0245475769042969,16
"2811","PR_20150526_052954_697_FC16",-33.5816643,115.225405,"Unconsolidated",-20.580602645874,0.0599021405532734,0.0599021405532734,267.352791723654,267.352791723654,-0.00172305107116699,0.00769591331481934,0.0259380340576172,16
"2821","PR_20150526_053005_204_FC16",-33.5816857,115.2255281,"Unconsolidated",-20.5662231445312,0.0259127337255338,0.0259127337255338,15.8527127492612,15.8527127492612,0.0123491287231445,0.0123491287231445,0.0303592681884766,1
"2831","PR_20150526_053015_710_FC16",-33.5817087,115.2256556,"Unconsolidated",-20.5807704925537,0.13265729652677,0.13265729652677,58.3517625432687,58.3517625432687,0.00652384757995605,0.0177147388458252,0.0628929138183594,1
"2841","PR_20150526_053026_217_FC16",-33.5817309,115.2257778,"Unconsolidated",-20.5868282318115,0.161095330995445,0.161095330995445,50.7493357651667,50.7493357651667,0.00618672370910645,0.020890474319458,0.0782718658447266,1
"285","PR_20150526_053036_724_FC16",-33.5817489,115.2258954,"Unconsolidated",-20.6151428222656,0.229659840486199,0.229659840486199,50.8152798154369,50.8152798154369,0.00339412689208984,0.029726505279541,0.107200622558594,1
"2861","PR_20150526_053047_231_FC16",-33.5817729,115.2260142,"Unconsolidated",-20.6843452453613,0.141033197141482,0.141033197141482,56.9486994224069,56.9486994224069,-0.0131442546844482,0.0206148624420166,0.0768375396728516,1
"287","PR_20150526_053057_739_FC16",-33.5817948,115.2261315,"Seagrasses",-20.696647644043,0.0394867205185964,0.0394867205185964,167.373010323007,167.373010323007,-0.0146737098693848,0.0178546905517578,0.0528163909912109,2
"2881","PR_20150526_053108_246_FC16",-33.5818147,115.2262447,"Unconsolidated",-20.7093715667725,0.0471024612248851,0.0471024612248851,250.926916648902,250.926916648902,-0.0284605026245117,0.0284605026245117,0.0593013763427734,32
"2891","PR_20150526_053118_753_FC16",-33.5818344,115.226359,"Seagrasses",-20.6839656829834,0.20732784731232,0.20732784731232,252.344633280085,252.344633280085,-0.0220472812652588,0.0308058261871338,0.0968112945556641,16
"2901","PR_20150526_053129_759_FC16",-33.5818533,115.2264799,"Unconsolidated",-20.6344604492188,0.210089958164784,0.210089958164784,254.0795657919,254.0795657919,-0.000963211059570312,0.0282506942749023,0.0840911865234375,16
"2911","PR_20150526_053140_264_FC16",-33.5818709,115.2265946,"Unconsolidated",-20.6030902862549,0.104674466516679,0.104674466516679,265.380636582802,265.380636582802,0.00555586814880371,0.0143177509307861,0.05511474609375,16
"292","PR_20150526_053150_770_FC16",-33.5818907,115.2267136,"Unconsolidated",-20.5925617218018,0.0860899501159959,0.0860899501159959,320.592268751705,320.592268751705,0.000797033309936523,0.0142195224761963,0.0506687164306641,16
"2931","PR_20150526_053201_278_FC16",-33.5819093,115.2268335,"Seagrasses",-20.5582180023193,0.144104160090943,0.144104160090943,320.029714100109,320.029714100109,0.0090031623840332,0.0234889984130859,0.0699958801269531,16
"2941","PR_20150526_053211_785_FC16",-33.5819305,115.2269514,"Unconsolidated",-20.5470886230469,0.174506797807588,0.174506797807588,15.2240650925586,15.2240650925586,0.0194437503814697,0.0265295505523682,0.0907707214355469,1
"295","PR_20150526_053222_292_FC16",-33.581949,115.2270688,"Unconsolidated",-20.577465057373,0.260899631510708,0.260899631510708,42.7450383851091,42.7450383851091,0.00402331352233887,0.0338833332061768,0.122859954833984,1
"2961","PR_20150526_053232_800_FC16",-33.5819706,115.2271847,"Unconsolidated",-20.6114292144775,0.275455112347829,0.275455112347829,49.4021600888826,49.4021600888826,0.00307106971740723,0.0358431339263916,0.13551139831543,1
"2971","PR_20150526_053243_308_FC16",-33.5819929,115.2273044,"Unconsolidated",-20.6252040863037,0.26557845410237,0.26557845410237,52.7729528724577,52.7729528724577,-0.003143310546875,0.0346217155456543,0.129749298095703,1
"298","PR_20150527_034337_478_FC16",-33.5172722,115.4165917,"Other",-14.5643682479858,0.84516350372981,0.84516350372981,280.703286176954,280.703286176954,0.014496922492981,0.114789366722107,0.333657264709473,16
"299","PR_20150527_034347_981_FC16",-33.5173369,115.4165466,"Other",-14.5500974655151,0.624524806693276,0.624524806693276,279.864012625005,279.864012625005,0.00909566879272461,0.0791699886322021,0.332284927368164,16
"3001","PR_20150527_034358_484_FC16",-33.5174087,115.4164743,"Other",-14.5672788619995,0.596877511130797,0.596877511130797,314.01165890246,314.01165890246,0.0452021360397339,0.0774325132369995,0.31071662902832,16
"3011","PR_20150527_034408_986_FC16",-33.5174831,115.4164099,"Other",-14.7108688354492,0.936942419952125,0.936942419952125,303.928687153329,303.928687153329,-0.00960934162139893,0.124922633171082,0.386340141296387,16
"3021","PR_20150527_034419_489_FC16",-33.5175671,115.4163521,"Seagrasses",-14.5803804397583,0.69515238402234,0.69515238402234,300.19839723677,300.19839723677,0.0737190246582031,0.106030225753784,0.386340141296387,16
"303","PR_20150527_034429_991_FC16",-33.5176603,115.4162914,"Macroalgae",-14.6373414993286,0.592626668306564,0.592626668306564,349.450749809285,349.450749809285,-0.061698317527771,0.106698393821716,0.299874305725098,64
"304","PR_20150527_034440_495_FC16",-33.5177497,115.4162361,"Turf.algae",-14.5224514007568,0.221481645199821,0.221481645199821,332.487853852786,332.487853852786,0.0102794170379639,0.0497884750366211,0.180269241333008,64
"305","PR_20150527_034450_998_FC16",-33.5178366,115.4161754,"Seagrasses",-14.5671415328979,0.201588276509706,0.201588276509706,185.243739229187,185.243739229187,-0.0586514472961426,0.0677237510681152,0.198206901550293,8
"306","PR_20150527_034501_500_FC16",-33.5179224,115.4161054,"Seagrasses",-14.5628099441528,0.336218280620814,0.336218280620814,282.038392083474,282.038392083474,-0.0352058410644531,0.0495131015777588,0.167925834655762,16
"307","PR_20150527_034512_003_FC16",-33.5180096,115.4160488,"Seagrasses",-14.5750865936279,0.261729200616607,0.261729200616607,268.171199663511,268.171199663511,0.0015556812286377,0.0507078170776367,0.204797744750977,16
"3081","PR_20150527_034522_505_FC16",-33.5180941,115.4159809,"Macroalgae",-14.6893424987793,0.37222076273936,0.37222076273936,225.74760667179,225.74760667179,-0.0547292232513428,0.0775256156921387,0.178884506225586,4
"309","PR_20150527_034533_008_FC16",-33.5181803,115.415916,"Seagrasses",-14.7446632385254,0.542582828991321,0.542582828991321,316.818719207016,316.818719207016,-0.146795153617859,0.146795153617859,0.286274909973145,64
"310","PR_20150527_034543_510_FC16",-33.5182699,115.4158531,"Seagrasses",-14.5634603500366,0.726827207450017,0.726827207450017,21.6646129933686,21.6646129933686,-0.0323292016983032,0.118066668510437,0.323579788208008,128
"311","PR_20150527_034554_012_FC16",-33.5183595,115.4157928,"Macroalgae",-14.4409914016724,0.239589514987513,0.239589514987513,20.9613166371205,20.9613166371205,0.0293903350830078,0.0427350997924805,0.150369644165039,16
"312","PR_20150527_034604_515_FC16",-33.5184557,115.4157428,"Macroalgae",-14.4130907058716,0.11538073594428,0.11538073594428,16.7105653347712,16.7105653347712,0.0203242301940918,0.0281085968017578,0.0757894515991211,1
"313","PR_20150527_034615_017_FC16",-33.5185505,115.4156831,"Seagrasses",-14.3867883682251,0.124241381983084,0.124241381983084,43.026921663923,43.026921663923,0.0282522439956665,0.0284360647201538,0.0739078521728516,1
"3141","PR_20150527_034625_519_FC16",-33.5186455,115.4156222,"Seagrasses",-14.3916006088257,0.32608018179015,0.32608018179015,288.146708187294,288.146708187294,0.0259644985198975,0.0451030731201172,0.15013599395752,16
"3151","PR_20150527_034636_021_FC16",-33.5187368,115.4155629,"Macroalgae",-14.3656892776489,0.295191715881121,0.295191715881121,296.253383602678,296.253383602678,0.0345861911773682,0.0424830913543701,0.152979850769043,16
"3161","PR_20150527_034646_522_FC16",-33.518833,115.4155018,"Macroalgae",-14.3860836029053,0.293716545563756,0.293716545563756,328.666374161986,328.666374161986,0.00877892971038818,0.0388673543930054,0.137325286865234,16
"317","PR_20150527_034657_024_FC16",-33.5189288,115.4154433,"Unconsolidated",-14.348331451416,0.143392820119055,0.143392820119055,316.465332081749,316.465332081749,0.0226898193359375,0.0269513130187988,0.0718259811401367,16
"3181","PR_20150527_034707_527_FC16",-33.5190215,115.415386,"Macroalgae",-14.3868036270142,0.222125224212494,0.222125224212494,267.218734970177,267.218734970177,-0.00757575035095215,0.0334117412567139,0.110653877258301,16
"3191","PR_20150527_034718_028_FC16",-33.5191161,115.4153289,"Macroalgae",-14.4484901428223,0.205123065678278,0.205123065678278,311.829442963077,311.829442963077,-0.0582822561264038,0.0582822561264038,0.114621162414551,32
"320","PR_20150527_034728_529_FC16",-33.5192114,115.4152692,"Macroalgae",-14.4030103683472,0.226348697540716,0.226348697540716,135.672843591432,135.672843591432,-0.00815975666046143,0.0378581285476685,0.156079292297363,1
"3211","PR_20150527_034739_031_FC16",-33.5193033,115.4152057,"Macroalgae",-14.392707824707,0.0518486166409218,0.0518486166409218,96.9230134387238,96.9230134387238,-0.00651955604553223,0.014369010925293,0.0575790405273438,1
"3221","PR_20150527_034749_533_FC16",-33.5193949,115.4151394,"Macroalgae",-14.3736333847046,0.116498751404435,0.116498751404435,52.1745932921024,52.1745932921024,0.0111544132232666,0.0205326080322266,0.0642032623291016,1
"323","PR_20150527_034800_035_FC16",-33.519492,115.415078,"Seagrasses",-14.3461599349976,0.328786480932574,0.328786480932574,278.890094184474,278.890094184474,0.0778048038482666,0.0778048038482666,0.218270301818848,16
"3241","PR_20150527_034810_536_FC16",-33.5195904,115.4150201,"Macroalgae",-14.3849515914917,1.17580231179793,1.17580231179793,184.168232531288,184.168232531288,0.163968563079834,0.178088188171387,0.494439125061035,16
"3251","PR_20150527_034821_039_FC16",-33.5196845,115.4149645,"Macroalgae",-14.7392539978027,2.80370718583069,2.80370718583069,169.921041136196,169.921041136196,0.12547492980957,0.388394594192505,1.17477607727051,1
"3261","PR_20150527_034831_541_FC16",-33.5197743,115.4149071,"Macroalgae",-15.3873090744019,3.06675829600252,3.06675829600252,167.435156752584,167.435156752584,-0.0982699394226074,0.433588266372681,1.18000984191895,1
"3271","PR_20150527_034842_043_FC16",-33.5198634,115.4148468,"Seagrasses",-15.7557773590088,1.95012438157318,1.95012438157318,155.52387998215,155.52387998215,-0.24294376373291,0.275092840194702,0.966238021850586,1
"328","PR_20150527_034852_546_FC16",-33.5199545,115.4147867,"Unconsolidated",-15.7254161834717,1.94254728975418,1.94254728975418,124.045048867614,124.045048867614,-0.161108136177063,0.25024402141571,1.00214576721191,1
"3291","PR_20150527_034903_048_FC16",-33.5200463,115.4147279,"Unconsolidated",-15.8398094177246,0.956892679274704,0.956892679274704,127.725442314119,127.725442314119,-0.119981288909912,0.12811017036438,0.616329193115234,1
"3301","PR_20150527_034913_550_FC16",-33.5201363,115.4146682,"Unconsolidated",-15.7951879501343,1.35621273256088,1.35621273256088,122.003788136688,122.003788136688,-0.140657782554626,0.180255055427551,0.781365394592285,1
"331","PR_20150527_034924_052_FC16",-33.5202247,115.4146055,"Unconsolidated",-15.8162574768066,0.602036444831122,0.602036444831122,108.913266364749,108.913266364749,-0.0602424144744873,0.0856621265411377,0.380500793457031,1
"3321","PR_20150527_034934_553_FC16",-33.5203161,115.4145405,"Seagrasses",-15.710241317749,0.93088441018352,0.93088441018352,104.926689109062,104.926689109062,-0.0541791915893555,0.120449066162109,0.510360717773438,1
"3331","PR_20150527_034945_055_FC16",-33.5204064,115.4144833,"Unconsolidated",-15.7258367538452,0.348228880219784,0.348228880219784,100.304533889131,100.304533889131,-0.0356694459915161,0.0695332288742065,0.317899703979492,1
"334","PR_20150527_034955_556_FC16",-33.5204948,115.4144219,"Macroalgae",-15.7490148544312,0.195592119635774,0.195592119635774,260.003568207005,260.003568207005,-0.0426220893859863,0.0435976982116699,0.115680694580078,16
"335","PR_20150527_035006_056_FC16",-33.5205809,115.4143684,"Unconsolidated",-15.7200975418091,0.320343417528525,0.320343417528525,341.692594380849,341.692594380849,-0.0466560125350952,0.0670803785324097,0.246902465820312,16
"3361","PR_20150527_035016_558_FC16",-33.5206361,115.4144193,"Unconsolidated",-15.7200975418091,0.320343417528525,0.320343417528525,341.692594380849,341.692594380849,-0.0466560125350952,0.0670803785324097,0.246902465820312,16
"337","PR_20150527_035027_060_FC16",-33.5206748,115.4145205,"Macroalgae",-15.6440343856812,0.39876380489701,0.39876380489701,270.133226627867,270.133226627867,-0.0119260549545288,0.0557633638381958,0.196601867675781,16
"338","PR_20150527_035037_561_FC16",-33.5207254,115.4146253,"Unconsolidated",-15.5234956741333,0.0576026026449155,0.0576026026449155,320.470334565906,320.470334565906,0.110695004463196,0.110695004463196,0.179220199584961,16
"3391","PR_20150527_035048_064_FC16",-33.5207737,115.4147333,"Seagrasses",-15.6775417327881,0.695276141058536,0.695276141058536,120.756933264229,120.756933264229,-0.00784516334533691,0.0978314876556396,0.27415657043457,1
"3401","PR_20150527_035058_567_FC16",-33.5208204,115.4148355,"Macroalgae",-15.774920463562,0.376190142258372,0.376190142258372,132.787978690388,132.787978690388,-0.0396010875701904,0.0560154914855957,0.230816841125488,2
"341","PR_20150527_035109_070_FC16",-33.5208695,115.4149437,"Seagrasses",-15.8178462982178,0.199238867604855,0.199238867604855,250.661168333172,250.661168333172,-0.0547951459884644,0.0547951459884644,0.0997257232666016,4
"342","PR_20150527_035119_574_FC16",-33.5209139,115.4150511,"Seagrasses",-15.7181205749512,0.308241252849958,0.308241252849958,275.514892013879,275.514892013879,0.0230509042739868,0.0462270975112915,0.152919769287109,16
"343","PR_20150527_035130_076_FC16",-33.520956,115.4151492,"Macroalgae",-15.6649265289307,0.25749083683125,0.25749083683125,273.749259902355,273.749259902355,0.0174965858459473,0.0351696014404297,0.108386993408203,16
"3441","PR_20150527_035140_578_FC16",-33.5209975,115.4152516,"Seagrasses",-15.6375293731689,0.276273610026779,0.276273610026779,276.650561863388,276.650561863388,-0.0103968381881714,0.0390256643295288,0.109781265258789,16
"345","PR_20150527_035151_079_FC16",-33.5209801,115.4153244,"Seagrasses",-15.6375293731689,0.276273610026779,0.276273610026779,276.650561863388,276.650561863388,-0.0103968381881714,0.0390256643295288,0.109781265258789,16
"346","PR_20150527_035201_580_FC16",-33.5208986,115.4153774,"Seagrasses",-15.5688285827637,0.229804235186262,0.229804235186262,249.296889186608,249.296889186608,0.0043647289276123,0.0362887382507324,0.130651473999023,16
"3471","PR_20150527_035212_081_FC16",-33.5208176,115.4154373,"Seagrasses",-15.5751075744629,0.3094520414703,0.3094520414703,207.983393859984,207.983393859984,-0.0364443063735962,0.0562576055526733,0.209842681884766,8
"3481","PR_20150527_035222_584_FC16",-33.5207388,115.4155,"Unconsolidated",-15.4445180892944,0.463891862187587,0.463891862187587,243.6449469385,243.6449469385,0.0101960897445679,0.0727328062057495,0.252402305603027,16
"3491","PR_20150527_035233_086_FC16",-33.5206608,115.4155603,"Seagrasses",-15.3586587905884,0.840197820285473,0.840197820285473,254.157474106074,254.157474106074,-0.0156943798065186,0.120047092437744,0.395795822143555,16
"3501","PR_20150527_035243_589_FC16",-33.5205769,115.4156162,"Macroalgae",-15.3227052688599,0.823136855642105,0.823136855642105,275.780704052314,275.780704052314,0.0160161256790161,0.112271904945374,0.344810485839844,16
"351","PR_20150527_035254_092_FC16",-33.5205002,115.4156769,"Macroalgae",-15.2490730285645,0.736424617312568,0.736424617312568,279.05995913911,279.05995913911,-0.0345433950424194,0.0964697599411011,0.356489181518555,16
"352","PR_20150527_035304_596_FC16",-33.520425,115.4157366,"Seagrasses",-15.2479906082153,0.640594334222253,0.640594334222253,277.742287227349,277.742287227349,-0.0192279815673828,0.0913333892822266,0.356489181518555,16
"3531","PR_20150527_035315_097_FC16",-33.5203482,115.4157986,"Seagrasses",-15.1481199264526,0.715284501661628,0.715284501661628,294.133195858319,294.133195858319,0.0128060579299927,0.104268193244934,0.34735107421875,16
"354","PR_20150527_035325_600_FC16",-33.5202729,115.4158613,"Macroalgae",-15.2595901489258,0.789678476444012,0.789678476444012,282.153067906104,282.153067906104,-0.0839866399765015,0.125059723854065,0.418986320495605,16
"355","PR_20150527_035336_101_FC16",-33.5201953,115.4159183,"Macroalgae",-14.9576082229614,1.0300158652921,1.0300158652921,266.700587807897,266.700587807897,0.134266257286072,0.171044707298279,0.47587776184082,16
"356","PR_20150527_035346_603_FC16",-33.5201179,115.4159783,"Seagrasses",-14.9576082229614,1.0300158652921,1.0300158652921,266.700587807897,266.700587807897,0.134266257286072,0.171044707298279,0.47587776184082,16
